2626.9924,2186.2522,2528.0618,2797.0469,2521.2822,2187.4521,2644.8501,2557.2761,1987.2671,1942.339,2323.9722,2690.9712,2265.8594,2681.6399,2695.7439,2456.6172,2815.5696,2768.012,2404.3228,3263.8149,2204.8728
2598.8208,2685.3645,2017.2708,2111.2439,2248.9648,2623.5208,2640.1104,2634.6982,1989.6244,2029.3445,1977.948,2702.8152,2448.0625,2344.6799,2195.8401,2767.197,2664.8184,2284.4858,2663.6812,3008.2849,3073.8794
2246.6772,2671.3049,2339.7517,2036.3438,2479.0261,2822.5955,2642.4802,2637.0444,2211.2178,1970.557,2639.6021,2605.6938,2782.1016,2007.72,2693.408,2708.8174,2119.7947,2693.2639,2502.4583,3080.2979,2847.3831
2596.4734,2586.948,2718.7256,1956.7626,2699.697,2578.4919,2493.1741,2343.7788,2661.4763,2664.2495,2658.3062,2046.6541,1959.8516,2723.76,2702.752,2237.1096,2047.8978,2709.615,1951.0295,3261.4919,3159.3933
2657.5115,2584.6047,2123.1951,2593.4126,2807.6848,2557.1626,2630.6306,2583.0835,2574.2534,2450.2629,2669.9961,2027.7036,2193.4453,2398.5,2723.7759,2433.2654,2694.9685,2891.8132,2925.3762,1935.059,3018.4109
2119.9053,2558.8291,2605.7395,2270.4062,2622.2273,2478.9546,2640.1104,2625.3137,2593.1123,2748.9036,2677.01,2629.3818,2569.5312,2695.6799,2557.9199,2311.8354,2667.1377,2711.9509,2705.7393,2192.9119,2949.0752
2549.5208,2549.4561,1970.1934,2565.325,2295.9163,2315.429,2459.9951,2622.9675,2758.1287,2807.6912,2796.248,2918.377,2200.4531,2693.3398,2004.288,2725.1638,2674.0955,2709.615,2904.3472,2915.365,3094.6802
2617.6018,2584.6047,2631.6321,2256.3625,2610.4895,2595.0815,2263.2903,2843.5034,2875.9973,2581.947,2625.574,2698.0774,2688.6641,2744.8198,2700.416,2706.4822,2349.4004,2723.6304,2514.1411,1907.183,3087.7466
2554.2161,2816.5864,2638.6938,2701.0813,2810.0325,2820.2256,2436.2957,2571.3528,2635.5452,2389.1243,2833.656,2686.2334,1985.5469,1998.36,2912.9919,2704.147,2697.2878,2702.6074,2334.2258,2638.928,2299.6316
2303.0203,2619.7537,2617.509,2303.175,2612.8372,2552.4226,2407.8564,2641.7366,2022.6277,2690.116,2669.9961,2338.0181,2667.6406,2698.02,2693.408,2680.7952,2671.7761,2709.615,2722.0952,2964.1479,2849.6941
2582.3875,2593.9778,2636.3398,2588.7312,2056.4648,2715.9482,2841.5549,1935.553,2614.3289,2633.6799,2859.374,2916.0083,2431.7109,2468.7,2378.0479,2685.4656,2412.02,2177.0356,2254.7827,3152.311,2188.6946
2493.1777,2479.1584,2636.3398,2598.0938,2582.3188,2606.9312,1981.2677,2292.1641,2576.6108,2556.0806,1928.8501,2695.7087,2216.8047,2457,2700.416,2704.147,2827.1658,2511.0657,2724.4316,1925.767,3083.124
2246.6772,2572.8884,2768.157,2565.325,2582.3188,2580.8618,2651.96,2831.7727,2213.575,2581.947,2733.1221,2707.5527,2840.5,2852.46,2707.4241,2694.8064,2639.3066,2298.501,2722.0952,3068.6829,3263.3967
2507.2634,2596.321,2031.394,2064.4314,2655.0933,2116.354,2649.5901,2695.6975,2494.1025,2784.176,2041.0741,2248.0032,2606.9062,2681.6399,2684.064,1938.2056,2688.011,2648.8823,2705.7393,1995.4569,3307.3093
2554.2161,2586.948,2608.0935,2153.375,2716.1299,2628.2605,1969.418,2627.6599,2644.9746,2337.3911,2901.458,2364.075,2669.9766,2349.3599,2700.416,2692.4712,2771.5039,2646.5464,2726.7683,1923.444,3073.8794
2737.3308,2591.6345,2633.9861,3003.022,2624.575,2621.1509,2682.769,2231.1648,1977.8375,1996.4236,2857.0361,2702.8152,2662.9688,2735.46,2814.8799,2587.3877,1985.2781,2090.6082,2722.0952,3077.9749,3092.3689
2591.7781,2720.5132,2777.5725,2630.8625,2504.8491,2616.4109,2521.6135,2615.9292,2647.332,2092.835,2314.6201,2039.5476,2370.9766,2695.6799,2684.064,2900.3027,2678.7339,2721.2944,2275.8118,3091.9128,3094.6802
2770.1975,2596.321,2615.155,2579.3689,2664.4834,2649.5901,2711.2085,2604.1987,2732.1975,2666.6011,2681.686,2688.6023,2961.9688,2831.3999,2205.1841,2699.4766,2196.3298,2711.9509,2689.3833,3038.4839,3064.6345
2601.1685,2228.4307,2106.718,2626.1814,2598.7517,2614.041,2583.2317,2848.1956,2774.6304,1996.4236,2567.124,2288.2729,2195.7812,2815.0198,2378.0479,2746.1804,2683.3723,2709.615,2904.3472,1935.059,3194.061
2256.0676,2568.2021,2601.0317,2637.8845,2014.2086,2571.3821,2647.2202,2524.4304,1977.8375,2659.5466,2677.01,2700.4463,2714.3594,2318.9399,2585.9519,2697.1416,2681.0532,2732.9739,2717.4221,2968.7939,2815.0264
2265.4583,2533.0532,1951.3623,2555.9626,2333.4773,2000.2272,2637.7402,2810.6577,2807.6335,2685.4131,2408.1401,2653.0701,2170.0859,2691,2186.4958,2907.3083,2634.6682,2704.9434,2116.9255,3098.8818,2366.656
2601.1685,2570.5454,2283.2588,2719.8064,2629.27,2545.3127,2891.3237,2264.0105,2798.2041,2283.3066,2223.438,2987.0728,2151.3984,2693.3398,2508.864,2706.4822,2926.8936,2721.2944,2719.7585,3040.8069,3053.0786
2596.4734,1940.2111,2610.4473,2647.2468,2591.709,2386.5271,2715.9482,2834.1189,1949.5491,2868.8301,2674.6721,2700.4463,2676.9844,2585.7,2684.064,2683.1304,2669.4568,2716.6226,2729.105,2485.6099,3043.834
2359.363,2582.2615,2358.5828,2640.2251,2807.6848,2668.5496,2640.1104,2618.2754,2689.7646,2673.6555,2508.6741,2726.5032,2686.3281,2875.8599,2357.0239,2834.9175,2848.0391,2714.2869,2175.3396,1907.183,3057.7012
2528.3921,2584.6047,2622.2166,1996.5532,2432.0747,2635.3704,2298.8394,2622.9675,2211.2178,2534.917,2503.998,2930.2212,2036.9375,2644.2,2198.176,2687.8008,2674.0955,2896.4851,2729.105,3096.5588,3048.4563
1976.7003,2308.1013,2264.4277,2413.1843,2601.0994,2787.0464,2614.041,2820.0422,2649.6895,2647.7891,1938.202,2096.3992,2807.7969,2698.02,2681.728,2012.9315,2887.4663,2648.8823,2712.749,3061.7139,3043.834
2601.1685,2012.8518,2553.9543,2139.3313,2051.7698,2111.6143,2768.0869,2627.6599,2545.9648,2673.6555,1931.188,2693.3398,2707.3516,2627.8198,2891.968,2468.2932,2367.9543,2707.2791,2820.2307,2420.5659,2412.8796
2596.4734,2537.7397,2596.324,2256.3625,2612.8372,2161.3828,2599.8213,2622.9675,2687.4075,2022.29,2831.3181,2662.5454,1929.4844,2878.2,2887.2959,2573.3765,2880.5085,1973.8145,2708.0759,3175.541,3094.6802
2798.3691,2783.781,2622.2166,2289.1313,2584.6663,2595.0815,2642.4802,2618.2754,2656.7615,2861.7756,1933.526,2134.3,2877.875,2555.2798,2691.072,2699.4766,2305.3347,2732.9739,2058.5115,3075.6519,3101.6135
2429.792,2315.1311,2575.1392,2066.772,2629.27,2538.2029,2417.3362,2843.5034,2878.3547,2720.6855,2686.3621,2709.9216,2667.6406,2829.0598,2677.0559,2047.9594,1982.9589,2293.8293,2836.5867,3115.1428,2650.9321
2742.0261,2582.2615,2351.521,2820.4531,2596.4043,2336.7583,2019.1866,2634.6982,2673.2632,2621.9226,2108.876,2025.3347,2300.8984,2698.02,2343.0081,1973.2334,2676.4146,2707.2791,1997.7609,1918.798,3191.75
2601.1685,2097.2087,2097.3025,2595.7532,2732.5627,2687.509,2642.4802,2491.5847,2644.9746,2657.1951,2859.374,2709.9216,2749.3984,2693.3398,2022.976,2241.78,2286.7805,2905.8286,2722.0952,1909.506,2831.2046
2009.567,2582.2615,2476.2764,2577.0281,2040.0319,2379.417,2640.1104,2662.8518,2652.0469,2767.7156,2249.156,2712.2903,2676.9844,2571.6599,2695.7439,2657.4434,2769.1846,2735.3096,2738.4512,1923.444,3138.5925
2587.0828,2530.71,2513.9385,2766.6189,2601.0994,2621.1509,2846.2949,2571.3528,2218.2898,2626.6255,2658.3062,2115.3496,2235.4922,2901.5999,2896.6399,2005.926,2010.7898,2349.8904,2759.4802,3256.8459,2026.9115
2157.4673,2643.186,2417.4294,2600.4343,2598.7517,2675.6594,2640.1104,2625.3137,2670.9058,2906.4541,2541.406,2714.6592,2828.8203,2683.98,2597.6321,2419.2542,2674.0955,2557.7832,2067.8577,3064.0369,2172.5164
2453.2681,2308.1013,2346.8132,2656.6094,2601.0994,2720.6882,2621.1509,2625.3137,1942.4769,2668.9526,2662.9822,2740.7161,2602.2344,2779.9199,2060.3521,2862.9397,2688.011,2672.241,2315.5334,2016.364,2678.6663
2284.2393,2003.4788,2622.2166,2598.0938,2554.1479,2021.5566,2580.8618,2273.395,2831.2073,2532.5654,2576.4761,2307.2234,1992.5547,2021.7599,2852.2559,2701.8118,2708.884,2447.9971,2675.364,2608.729,3351.2219
2601.1685,2141.7305,2375.0596,2612.1375,2598.7517,2609.301,2623.5208,2761.3889,2640.26,2008.181,2653.6301,2560.6863,2289.2188,2716.74,2345.3438,2033.9482,2671.7761,2917.5078,2724.4316,3038.4839,3090.0576
2544.8254,2427.6069,2292.6741,2031.6626,2612.8372,2521.6135,2836.8152,2634.6982,2550.6797,2657.1951,2609.208,2908.9019,2074.3125,2576.3398,2828.896,2706.4822,2627.7104,2716.6226,2761.8167,3212.709,3351.2219
2584.7351,2453.3828,1989.0243,1954.4219,2601.0994,2580.8618,2204.0417,2158.4348,1949.5491,2661.8979,2871.064,2390.1318,2676.9844,2728.4399,2856.928,1987.2445,2715.8418,2298.501,2345.9084,2578.53,3078.5017
2601.1685,2781.4377,2754.0337,2635.5437,2702.0444,1967.0481,2853.4045,2233.511,2289.011,2372.6633,2286.564,2709.9216,2667.6406,2522.52,2102.3999,2701.8118,2690.3301,2090.6082,2722.0952,2992.0239,3106.2361
2779.5881,2683.0212,2033.7479,2516.1719,2486.0688,2528.7231,2855.7747,2540.8533,2449.3125,2751.2551,2662.9822,2025.3347,2693.3359,2793.96,2686.3999,2596.7285,2217.2031,2408.2871,2455.7271,1904.86,3092.3689
2446.2253,2596.321,2612.8013,2190.825,2702.0444,2609.301,2640.1104,2634.6982,2663.8337,2664.2495,1973.2721,2605.6938,2193.4453,2674.6199,2784.512,2706.4822,2873.5508,2462.0122,2752.4705,3082.6208,3129.3479
2533.0874,2069.0898,2593.9702,2747.8938,2241.9221,2583.2317,2851.0347,2632.3521,2661.4763,2638.3831,2733.1221,1973.2208,2450.3984,2728.4399,2053.344,2732.1692,2690.3301,2695.5999,2701.0662,2936.272,3090.0576
2626.9924,2591.6345,1963.1317,2595.7532,2589.3616,2779.9365,2635.3704,2658.1594,2046.2014,2661.8979,2672.334,2544.1047,2555.5156,2707.3799,2688.7358,2802.2249,2198.6492,2027.5396,2722.0952,3084.9438,3020.7222
2603.5161,2338.5635,2568.0776,2616.8188,2018.9038,2334.3884,2007.337,2465.7773,2413.9519,2659.5466,1996.6521,2638.8572,2875.5391,2705.0398,2884.96,2650.4377,2908.3396,2721.2944,2712.749,3091.9128,3108.5471
2601.1685,1935.5245,2327.9822,2417.8657,2598.7517,2616.4109,2654.3298,2618.2754,2642.6172,2654.8435,2403.4641,2314.3298,1976.2031,2683.98,2674.72,1984.9093,2685.6917,2730.6379,1941.6833,3066.3599,2399.0127
2615.2542,2746.2891,1974.901,2598.0938,2669.1787,1983.6376,2640.1104,2608.8909,2692.1221,2643.0859,2660.644,2695.7087,2665.3047,2798.6399,2046.3359,1942.876,2175.4565,2389.6001,2722.0952,2943.241,3210.2395
2507.2634,2575.2317,2612.8013,2232.9563,2572.9285,2282.2498,2644.8501,2655.8135,2583.6829,2276.252,2106.5381,2811.7805,2896.5625,2683.98,2873.28,2706.4822,2813.2505,2768.012,2495.4487,3073.3289,2711.0229
2540.1304,2582.2615,2742.2644,1942.7188,2584.6663,2701.7288,2540.573,2756.6968,2553.0371,2318.5791,2684.0242,2695.7087,2817.1406,2906.2798,2714.4319,2729.8342,2669.4568,2212.0737,2701.0662,2046.563,3344.2883
2596.4734,2017.5383,2549.2466,2504.4688,2525.9773,2268.03,2621.1509,2585.4297,2397.4502,2487.887,2627.9121,2243.2654,2415.3594,2651.22,2396.7361,2328.1819,2572.0483,2870.7905,2074.8674,3043.1299,1948.3311
2230.2437,2633.813,2610.4473,2579.3689,2204.3613,2806.0059,2635.3704,2012.9751,2432.8108,2600.759,2625.574,2911.2708,2660.6328,2173.8599,2714.4319,2536.0137,2567.4099,2602.1648,2656.6714,1997.7799,2775.7361
2817.1499,2282.3254,2608.0935,1940.3782,2382.7759,2621.1509,2538.2029,1959.0143,2649.6895,2487.887,2660.644,2690.9712,2599.8984,2328.2998,2158.4639,2683.1304,2599.8794,2840.4241,2673.0273,3117.4658,2496.0825
2615.2542,2518.9939,1977.2549,2570.0063,2349.9102,2497.9141,2644.8501,2615.9292,2835.9221,2758.3096,2155.636,2131.9314,2655.9609,2840.76,2826.5601,2897.9675,2711.2034,2877.7981,2579.5649,3122.1118,3085.4353
2798.3691,2593.9778,2546.8926,2413.1843,2598.7517,1983.6376,2760.9771,2594.8142,2133.4243,2654.8435,2221.1001,2709.9216,2742.3906,2003.0399,2665.376,2739.1748,2764.5461,2321.8599,1969.722,3073.3289,2470.6594
2016.6099,2584.6047,2031.394,2614.4783,2805.3372,2113.9841,2647.2202,2632.3521,2774.6304,2668.9526,2653.6301,2700.4463,2553.1797,2384.46,2146.7839,2678.46,2697.2878,2707.2791,2717.4221,3089.5898,3053.0786
2225.5486,2408.8611,2596.324,2541.9187,2655.0933,2628.2605,2637.7402,2245.2415,2642.6172,2556.0806,1919.498,2757.2979,2104.6797,2080.26,2340.6719,2767.197,2880.5085,2165.3562,2203.3784,2450.7649,2114.7366
2584.7351,2052.687,2511.5845,1942.7188,2572.9285,2263.2903,2841.5549,2188.9346,2633.1877,2668.9526,2693.376,2065.6045,2842.8359,2639.52,2293.9519,2388.8967,2701.9263,2912.8362,2423.0151,2130.1909,2884.3621
2211.4626,2797.8406,2624.5706,2593.4126,2457.8979,2751.4973,2611.6711,2630.0061,2642.6172,2217.4646,2681.686,2077.4487,1936.4922,2702.7,2693.408,2468.2932,2463.0437,2732.9739,2892.6643,3103.5278,3085.4353
2357.0154,2242.4902,2575.1392,2347.647,2166.8003,2557.1626,2796.5261,2590.1218,2633.1877,2612.5166,2630.25,2660.1765,2627.9297,2658.24,2723.7759,1994.2501,2425.9355,2655.8899,2666.0176,3147.665,3029.9668
2810.1072,2779.0945,1972.5472,1938.0376,2594.0566,2486.0645,2130.5737,2632.3521,2864.2104,2713.6311,2728.446,2740.7161,2735.3828,2201.9399,1955.2319,2645.7673,2899.0627,2737.6455,1925.3274,2964.1479,2891.2957
2105.8196,2254.2065,2605.7395,2761.9375,1990.733,2142.4233,2412.5962,2371.9324,2647.332,2201.0042,2312.282,2456.4587,2655.9609,2152.7998,2366.3679,2902.6379,2655.5413,1936.4404,1930.0005,3156.957,3318.8652
2819.4976,2582.2615,1998.4398,2139.3313,2302.959,2561.9023,2633.0005,2242.8955,2854.781,2285.658,2445.5481,2120.0872,2835.8281,2134.0798,2695.7439,2372.5505,2511.7478,2693.2639,2682.3735,3068.6829,1911.3521
2634.0352,2739.2593,2346.8132,2471.7,2117.5015,2211.1516,2004.967,2240.5493,2677.9778,2128.1074,2655.968,2570.1616,2263.5234,2066.22,2747.136,2704.147,2655.5413,1931.7687,2549.1895,2190.5889,3096.9912
2629.3401,2233.1172,2360.9365,2766.6189,2533.02,2099.7646,2680.3992,2627.6599,2652.0469,2690.116,2548.4202,2707.5527,2669.9766,2859.48,2714.4319,2694.8064,2868.9124,2665.2334,2016.4534,1976.8729,3244.9072
2014.2622,2591.6345,2085.5332,2570.0063,2256.0076,2625.8906,2616.4109,2646.429,2644.9746,2071.6716,2653.6301,2053.7605,2060.2969,2691,2754.144,1921.8593,2850.3584,2873.1262,2731.4414,1960.6119,2385.1455
2619.9495,2582.2615,2473.9226,2591.072,2622.2273,1986.0076,2822.5955,2681.6208,2409.2371,2111.647,2754.1641,2390.1318,2529.8203,2693.3398,2450.4639,2706.4822,2667.1377,2817.0652,2743.1243,3036.1609,2953.6978
1990.786,1937.8678,2443.3223,2647.2468,1974.3,2623.5208,2137.6836,2843.5034,2772.2729,2066.9685,2562.448,1951.9016,2884.8828,2892.24,2191.168,2914.314,2697.2878,2723.6304,2731.4414,2792.2458,3096.9912
2263.1106,2544.7695,2596.324,2448.2937,2408.5991,2535.833,2687.509,2759.043,2798.2041,2243.3311,2190.7061,2690.9712,1938.8281,2569.3198,2602.304,2596.7285,2799.335,2697.9355,2233.7537,3091.9128,2646.3098
2166.8579,2563.5156,2714.0178,2506.8093,2612.8372,2019.1866,2642.4802,2292.1641,2076.8474,2099.8896,2466.5901,2674.3894,2676.9844,2721.4199,2359.3599,2692.4712,2662.499,2408.2871,2355.2549,3071.0059,2743.3796
2643.4258,2753.3188,2591.6162,1959.1031,2032.9891,2505.0239,2289.3596,2693.3513,2649.6895,2325.6335,2651.292,2705.1838,2768.0859,2691,2410.752,2629.4211,2676.4146,2709.615,2021.1265,2550.6541,3087.7466
2645.7734,2577.575,2648.1094,2754.9158,2612.8372,2718.3181,2455.2551,2620.6216,2668.5483,2659.5466,2669.9961,2880.4761,2027.5938,2683.98,2202.8479,2223.0984,2465.3628,2709.615,2733.7781,2599.437,3066.9458
1981.3955,2699.4241,2233.8274,2586.3906,2626.9226,2822.5955,2441.0356,2468.1233,2656.7615,2854.7209,2013.0181,2655.439,2653.625,1981.98,2656.032,1968.563,2692.6494,2910.5002,2109.9158,3071.0059,3025.3445
2629.3401,2561.1724,2603.3857,1933.3563,2469.6357,2284.6196,2561.9023,2672.2363,2581.3254,2219.8159,2782.22,2129.5625,2705.0156,2693.3398,2791.52,2764.8618,2606.8372,2205.0659,2897.3374,1951.3199,2031.5338
2610.5591,2279.9822,2692.833,2593.4126,2683.2639,2369.9375,2623.5208,2622.9675,2001.4113,2302.1187,2705.0662,2733.6096,2667.6406,2763.5398,2698.0801,2676.1248,2697.2878,2025.2036,2696.3931,2490.2559,3094.6802
2340.582,2589.2913,2603.3857,2593.4126,2429.7273,2424.446,2734.9077,1954.322,2826.4924,2628.9771,2632.5881,2259.8472,2001.8984,2332.98,2709.76,2655.1082,2669.4568,2718.9585,2694.0564,3050.0989,1943.7087
2544.8254,2570.5454,2295.0281,2785.3438,2084.6355,2782.3066,2656.7,1947.2837,2791.1318,2687.7646,2258.5081,2210.1021,2686.3281,2396.1599,1938.88,1942.876,2783.1001,2711.9509,1981.4049,3282.3989,3115.4807
2591.7781,2549.4561,2455.0916,2342.9658,2587.0139,2637.7402,2640.1104,2317.9714,2637.9026,2243.3311,2665.3201,2437.5081,2209.7969,2833.74,2375.7119,2552.3599,2671.7761,2721.2944,2724.4316,3066.3599,3080.813
2779.5881,2577.575,2775.2185,2574.6875,2622.2273,2618.7808,2663.8096,2172.5117,2444.5977,2666.6011,2097.186,2897.0579,2681.6562,1977.2999,2686.3999,1917.1888,2685.6917,2714.2869,2689.3833,3082.6208,3191.75
2211.4626,2282.3254,2619.8628,2118.2656,2577.6238,2433.9258,2026.2965,2573.699,2668.5483,2864.127,2672.334,2008.7531,1931.8203,2903.9399,2698.0801,1935.8704,2303.0154,2714.2869,1958.0393,2130.1909,3087.7466
2584.7351,2591.6345,1944.3007,2553.6218,2598.7517,2618.7808,2824.9653,2620.6216,2666.1909,2678.3586,2667.658,2148.5129,2716.6953,2672.2798,2884.96,2830.2471,2674.0955,1976.1503,2724.4316,2996.6699,3025.3445
2448.573,2467.4424,1946.6545,2160.397,2594.0566,2810.7458,2310.689,2325.0098,2689.7646,2640.7346,2648.9541,2811.7805,2648.9531,2679.2998,2709.76,2900.3027,2889.7856,2952.5461,2719.7585,1965.2579,3120.103
2580.0398,2268.2661,2622.2166,2342.9658,2117.5015,2770.4568,2026.2965,2634.6982,2795.8467,2074.0229,2062.116,2707.5527,2707.3516,2010.0599,2695.7439,1931.2,2033.9823,2702.6074,2722.0952,2515.8088,3096.9912
